symbol,variant,side,sweep_time,entry_time,exit_time,outcome,pnl,r_multiple,fees,known_at,regime,score,bull_votes,bear_votes,positive_1h_pct,positive_4h_pct,positive_24h_pct,median_1h_pct,median_4h_pct,median_24h_pct
EGLDUSDT,15m_d3_e24,long,2026-06-03 21:00:00+00:00,2026-06-04 00:15:00+00:00,2026-06-04 01:15:00+00:00,stop,-19.36568940540445,-1.0688652718700995,0.6816833134305716,2026-06-04 00:15:00+00:00,NEUTRAL,1,3,2,51.06382978723404,23.404255319148938,68.08510638297872,0.05732557413391515,-0.5140062808148882,0.8400672897590611
ENSOUSDT,15m_d3_e24,long,2026-06-03 21:00:00+00:00,2026-06-04 00:15:00+00:00,2026-06-04 00:45:00+00:00,stop,-21.809071410849928,-1.0850651383296972,0.9338033828883658,2026-06-04 00:15:00+00:00,NEUTRAL,1,3,2,51.06382978723404,23.404255319148938,68.08510638297872,0.05732557413391515,-0.5140062808148882,0.8400672897590611
OPGUSDT,15m_d4_e24,long,2026-06-03 20:45:00+00:00,2026-06-04 00:30:00+00:00,2026-06-04 01:15:00+00:00,stop,-22.056351426732807,-1.1069473357566526,1.163506186433319,2026-06-04 00:30:00+00:00,BEARISH,-6,0,6,9.574468085106384,7.446808510638298,35.1063829787234,-1.3043629072488572,-1.7149886739349085,-0.8003528490579115
TOWNSUSDT,15m_d3_e24,long,2026-06-03 21:00:00+00:00,2026-06-04 00:30:00+00:00,2026-06-04 01:00:00+00:00,stop,-20.851423652692777,-1.0743621630613132,0.7884083785240562,2026-06-04 00:30:00+00:00,BEARISH,-6,0,6,9.574468085106384,7.446808510638298,35.1063829787234,-1.3043629072488572,-1.7149886739349085,-0.8003528490579115
CHILLGUYUSDT,15m_d3_e24,long,2026-06-03 21:00:00+00:00,2026-06-04 00:30:00+00:00,2026-06-04 01:15:00+00:00,stop,-20.578984784892164,-1.0405240092038497,0.4384366211039479,2026-06-04 00:30:00+00:00,BEARISH,-6,0,6,9.574468085106384,7.446808510638298,35.1063829787234,-1.3043629072488572,-1.7149886739349085,-0.8003528490579115
AKTUSDT,1h_d3_e24,long,2026-06-03 04:00:00+00:00,2026-06-04 01:00:00+00:00,2026-06-04 02:00:00+00:00,stop,-21.193234127958835,-1.0419307953382146,0.466518867610715,2026-06-04 01:00:00+00:00,BEARISH,-6,0,6,5.319148936170213,36.17021276595745,28.723404255319153,-1.2319291557043088,-0.32414943729275336,-1.4920203963881606
WIFUSDT,1h_d3_e24,long,2026-06-03 04:00:00+00:00,2026-06-04 01:00:00+00:00,2026-06-04 02:00:00+00:00,stop,-20.777615110028044,-1.026399969287345,0.2928324765531986,2026-06-04 01:00:00+00:00,BEARISH,-6,0,6,5.319148936170213,36.17021276595745,28.723404255319153,-1.2319291557043088,-0.32414943729275336,-1.4920203963881606
ALLOUSDT,1h_d3_e24,long,2026-06-03 12:00:00+00:00,2026-06-04 01:00:00+00:00,2026-06-04 02:00:00+00:00,stop,-20.772907053984877,-1.0412593292904655,0.4502557853691912,2026-06-04 01:00:00+00:00,BEARISH,-6,0,6,5.319148936170213,36.17021276595745,28.723404255319153,-1.2319291557043088,-0.32414943729275336,-1.4920203963881606
ASTERUSDT,15m_d3_e24,short,2026-06-04 00:30:00+00:00,2026-06-04 01:30:00+00:00,2026-06-04 02:00:00+00:00,target,41.760958535514575,1.9804868556701032,0.4114582275188168,2026-06-04 01:30:00+00:00,BEARISH,-6,0,6,3.1914893617021276,1.0638297872340425,15.957446808510639,-2.5653323909487327,-3.996784811604026,-4.163553390124536
DEXEUSDT,15m_d3_e24,long,2026-06-03 22:45:00+00:00,2026-06-04 02:00:00+00:00,2026-06-04 06:30:00+00:00,target,34.89583595776505,1.9897501512408495,0.1797597757025725,2026-06-04 02:00:00+00:00,BEARISH,-6,0,6,1.0638297872340425,0.0,14.893617021276595,-3.242505524202671,-6.493399153098888,-5.081572887255669
DEXEUSDT,15m_d4_e24,long,2026-06-03 22:30:00+00:00,2026-06-04 02:00:00+00:00,2026-06-04 06:30:00+00:00,target,41.02887649661629,1.9897501512408493,0.2113530578630292,2026-06-04 02:00:00+00:00,BEARISH,-6,0,6,1.0638297872340425,0.0,14.893617021276595,-3.242505524202671,-6.493399153098888,-5.081572887255669
CCUSDT,15m_d3_e24,short,2026-06-04 00:30:00+00:00,2026-06-04 02:30:00+00:00,2026-06-04 06:00:00+00:00,stop,-23.89556934508916,-1.1258151345261795,1.4554062118262725,2026-06-04 02:30:00+00:00,BEARISH,-6,0,6,15.957446808510639,3.1914893617021276,13.829787234042554,-1.2896386943454352,-5.958223400776102,-4.972094527432292
HYPEUSDT,15m_d4_e24,short,2026-06-04 01:00:00+00:00,2026-06-04 02:30:00+00:00,2026-06-04 04:00:00+00:00,stop,-20.188757628354573,-1.0924025517381408,0.9303700976519416,2026-06-04 02:30:00+00:00,BEARISH,-6,0,6,15.957446808510639,3.1914893617021276,13.829787234042554,-1.2896386943454352,-5.958223400776102,-4.972094527432292
WIFUSDT,1h_d4_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 01:00:00+00:00,target,43.12876136301357,1.9948801390622213,0.1106899889740093,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
ASTERUSDT,1h_d3_e24,short,2026-06-03 23:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-04 07:00:00+00:00,target,43.52378031411189,1.9845019896193772,0.3398998855332087,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
XVSUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 06:00:00+00:00,target,37.98106292436061,1.9887286847878516,0.2152614057349841,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
ETCUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-04 10:00:00+00:00,target,37.25758729645618,1.9895181660311827,0.1962926756779598,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
SKYUSDT,15m_d3_e24,short,2026-06-04 00:30:00+00:00,2026-06-04 03:00:00+00:00,2026-06-04 03:45:00+00:00,stop,-22.772201260935017,-1.1320171989292367,1.4474508403174828,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
WIFUSDT,1h_d3_e24,short,2026-06-03 23:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 01:00:00+00:00,target,39.553771368107775,1.9948801390622213,0.1015147752509072,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
CHILLGUYUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 18:00:00+00:00,target,40.43307674388682,1.995267741935484,0.0958967809046277,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
SUIUSDT,1h_d4_e24,short,2026-06-03 21:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 06:00:00+00:00,target,39.03038857657062,1.994617113166264,0.1053315763700166,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
SUIUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 03:00:00+00:00,2026-06-05 06:00:00+00:00,target,39.66411844532848,1.994617113166264,0.1070418274974958,2026-06-04 03:00:00+00:00,NEUTRAL,-2,2,4,56.38297872340425,2.127659574468085,13.829787234042554,0.2061772818322205,-5.55654679570482,-4.43462741804595
OPGUSDT,15m_d3_e24,long,2026-06-04 02:15:00+00:00,2026-06-04 03:15:00+00:00,2026-06-05 22:15:00+00:00,liquidation,-19.890674251849497,-0.9711560984455788,0.1266310482402676,2026-06-04 03:15:00+00:00,NEUTRAL,-2,2,4,96.80851063829788,5.319148936170213,20.212765957446805,3.0251619950962483,-3.5070308176957496,-2.8948851199490475
龙虾USDT,15m_d4_e24,long,2026-06-04 02:00:00+00:00,2026-06-04 03:15:00+00:00,2026-06-04 17:45:00+00:00,target,43.17066197635369,1.9968274531232408,0.0685892757566473,2026-06-04 03:15:00+00:00,NEUTRAL,-2,2,4,96.80851063829788,5.319148936170213,20.212765957446805,3.0251619950962483,-3.5070308176957496,-2.8948851199490475
TRXUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 04:00:00+00:00,2026-06-04 08:00:00+00:00,target,37.76776775374096,1.9331554376880768,1.305932185161687,2026-06-04 04:00:00+00:00,NEUTRAL,-2,2,4,94.68085106382979,6.382978723404255,40.42553191489361,2.0965770424094976,-2.3044494054792364,-0.5731752687723468
龙虾USDT,15m_d3_e24,long,2026-06-04 03:15:00+00:00,2026-06-04 04:30:00+00:00,2026-06-04 07:30:00+00:00,stop,-19.55886956446044,-1.029534699012432,0.307294441348627,2026-06-04 04:30:00+00:00,NEUTRAL,-2,2,4,79.7872340425532,19.148936170212767,25.53191489361702,0.4348685680884312,-1.4649245015494083,-2.1248012527890103
PARTIUSDT,15m_d4_e24,long,2026-06-04 02:00:00+00:00,2026-06-04 04:30:00+00:00,2026-06-04 09:15:00+00:00,stop,-20.364076639790955,-1.0182038319895477,0.1999173163880175,2026-06-04 04:30:00+00:00,NEUTRAL,-2,2,4,79.7872340425532,19.148936170212767,25.53191489361702,0.4348685680884312,-1.4649245015494083,-2.1248012527890103
ARKUSDT,15m_d3_e24,long,2026-06-04 03:00:00+00:00,2026-06-04 05:00:00+00:00,2026-06-04 05:15:00+00:00,stop,-23.522210301695985,-1.2295449406291756,2.3961968035519874,2026-06-04 05:00:00+00:00,BEARISH,-6,0,6,8.51063829787234,15.957446808510639,14.893617021276595,-0.9065228556753957,-1.7970049000123889,-3.7300083222218614
TRXUSDT,15m_d4_e24,long,2026-06-04 03:00:00+00:00,2026-06-04 05:15:00+00:00,2026-06-04 06:15:00+00:00,target,36.17338017673948,1.856706261817292,2.7917280050296585,2026-06-04 05:15:00+00:00,BEARISH,-6,0,6,2.127659574468085,11.702127659574469,9.574468085106384,-2.178318859996681,-2.566203481451229,-6.023664573916248
FOLKSUSDT,15m_d3_e24,short,2026-06-04 04:15:00+00:00,2026-06-04 05:30:00+00:00,2026-06-04 07:00:00+00:00,target,40.12971011522302,1.938039742461808,1.2829701678427874,2026-06-04 05:30:00+00:00,BEARISH,-6,0,6,5.319148936170213,31.914893617021278,9.574468085106384,-2.1669643632123092,-0.9028881506741804,-6.252994692147978
ATOMUSDT,15m_d4_e24,long,2026-06-04 02:30:00+00:00,2026-06-04 05:30:00+00:00,2026-06-04 09:15:00+00:00,stop,-21.42578883267839,-1.0304535904025,0.3467456547722725,2026-06-04 05:30:00+00:00,BEARISH,-6,0,6,5.319148936170213,31.914893617021278,9.574468085106384,-2.1669643632123092,-0.9028881506741804,-6.252994692147978
OPGUSDT,15m_d4_e24,long,2026-06-04 04:30:00+00:00,2026-06-04 05:45:00+00:00,2026-06-04 06:15:00+00:00,target,38.59694666956857,1.9809298083135904,0.3715685272692314,2026-06-04 05:45:00+00:00,BEARISH,-6,0,6,18.085106382978726,29.78723404255319,13.829787234042554,-0.7027993465761717,-1.1407846424904777,-5.418273251748507
COMPUSDT,1h_d4_e24,long,2026-06-04 02:00:00+00:00,2026-06-04 07:00:00+00:00,2026-06-04 09:00:00+00:00,stop,-20.297803652080244,-1.0366071383243365,0.3922528735034973,2026-06-04 07:00:00+00:00,NEUTRAL,2,4,2,63.829787234042556,68.08510638297872,9.574468085106384,0.2560066110122161,0.49130101384499136,-5.715808954775186
ETHUSDT,15m_d4_e24,long,2026-06-04 03:00:00+00:00,2026-06-04 07:00:00+00:00,2026-06-04 08:15:00+00:00,stop,-21.02754848500237,-1.1379847122508246,1.3917495817181458,2026-06-04 07:00:00+00:00,NEUTRAL,2,4,2,63.829787234042556,68.08510638297872,9.574468085106384,0.2560066110122161,0.49130101384499136,-5.715808954775186
COMPUSDT,1h_d3_e24,long,2026-06-04 03:00:00+00:00,2026-06-04 07:00:00+00:00,2026-06-04 09:00:00+00:00,stop,-20.642735985065503,-1.0366071383243365,0.398918653757208,2026-06-04 07:00:00+00:00,NEUTRAL,2,4,2,63.829787234042556,68.08510638297872,9.574468085106384,0.2560066110122161,0.49130101384499136,-5.715808954775186
ATUSDT,1h_d3_e24,short,2026-06-04 03:00:00+00:00,2026-06-04 07:00:00+00:00,2026-06-04 10:00:00+00:00,stop,-21.745653179371462,-1.0702345505636162,0.7771476436219027,2026-06-04 07:00:00+00:00,NEUTRAL,2,4,2,63.829787234042556,68.08510638297872,9.574468085106384,0.2560066110122161,0.49130101384499136,-5.715808954775186
PEPEUSDT,15m_d4_e24,long,2026-06-04 03:00:00+00:00,2026-06-04 07:15:00+00:00,2026-06-04 08:00:00+00:00,stop,-20.53313124246541,-1.1394239263530446,1.3714532563121595,2026-06-04 07:15:00+00:00,BEARISH,-6,0,6,12.76595744680851,18.085106382978726,11.702127659574469,-0.8783184663675558,-1.4789448079773115,-6.63057374355297
UAIUSDT,15m_d3_e24,short,2026-06-04 06:30:00+00:00,2026-06-04 07:30:00+00:00,2026-06-04 09:15:00+00:00,target,47.57065050774267,1.9843952435566128,0.3740829441297972,2026-06-04 07:30:00+00:00,BEARISH,-6,0,6,6.382978723404255,14.893617021276595,8.51063829787234,-1.6319756732343482,-2.1252996611488606,-7.130571596227431
CCUSDT,15m_d3_e24,short,2026-06-04 06:30:00+00:00,2026-06-04 07:45:00+00:00,2026-06-04 08:00:00+00:00,stop,-25.904825058231985,-1.2485928420568335,2.8123065876388917,2026-06-04 07:45:00+00:00,BEARISH,-6,0,6,8.51063829787234,9.574468085106384,10.638297872340425,-1.397468582960748,-2.5792877795098814,-7.011035313567665
BUSDT,15m_d3_e24,long,2026-06-04 05:15:00+00:00,2026-06-04 07:45:00+00:00,2026-06-04 11:45:00+00:00,target,44.0083180109483,1.9631253502445487,0.826636624491699,2026-06-04 07:45:00+00:00,BEARISH,-6,0,6,8.51063829787234,9.574468085106384,10.638297872340425,-1.397468582960748,-2.5792877795098814,-7.011035313567665
COMPUSDT,15m_d3_e24,long,2026-06-04 03:30:00+00:00,2026-06-04 07:45:00+00:00,2026-06-04 08:00:00+00:00,stop,-27.109741794191315,-1.3283745976073555,3.65615197187301,2026-06-04 07:45:00+00:00,BEARISH,-6,0,6,8.51063829787234,9.574468085106384,10.638297872340425,-1.397468582960748,-2.5792877795098814,-7.011035313567665
COMPUSDT,15m_d3_e24,long,2026-06-04 02:15:00+00:00,2026-06-04 09:00:00+00:00,2026-06-05 02:30:00+00:00,stop,-20.5340430835414,-1.0336269023046398,0.3656739640068421,2026-06-04 09:00:00+00:00,NEUTRAL,-2,2,4,58.51063829787234,14.893617021276595,8.51063829787234,0.10471668803302414,-2.052187909209957,-7.458364643208393
PARTIUSDT,1h_d4_e24,long,2026-06-03 15:00:00+00:00,2026-06-04 09:00:00+00:00,2026-06-04 12:00:00+00:00,target,42.99114798404848,1.9879679920217117,0.2602002837147327,2026-06-04 09:00:00+00:00,NEUTRAL,-2,2,4,58.51063829787234,14.893617021276595,8.51063829787234,0.10471668803302414,-2.052187909209957,-7.458364643208393
PARTIUSDT,1h_d3_e24,long,2026-06-03 16:00:00+00:00,2026-06-04 09:00:00+00:00,2026-06-04 12:00:00+00:00,target,41.344746139911145,1.9879679920217117,0.2502355759308897,2026-06-04 09:00:00+00:00,NEUTRAL,-2,2,4,58.51063829787234,14.893617021276595,8.51063829787234,0.10471668803302414,-2.052187909209957,-7.458364643208393
VELVETUSDT,15m_d4_e24,long,2026-06-04 02:30:00+00:00,2026-06-04 09:15:00+00:00,2026-06-04 12:15:00+00:00,target,37.50508171877932,1.9845432773288263,0.2921103578386836,2026-06-04 09:15:00+00:00,BEARISH,-6,0,6,36.17021276595745,13.829787234042554,7.446808510638298,-0.21927224367499498,-1.9914906732562965,-8.479604708716327
龙虾USDT,15m_d3_e24,long,2026-06-04 07:30:00+00:00,2026-06-04 10:00:00+00:00,2026-06-04 10:15:00+00:00,stop,-20.21958629715109,-1.0866890158551,0.8809303758858312,2026-06-04 10:00:00+00:00,BEARISH,-6,0,6,7.446808510638298,7.446808510638298,6.382978723404255,-1.5960694653011642,-2.713808204067958,-8.80693881322271
BUSDT,15m_d4_e24,short,2026-06-04 07:00:00+00:00,2026-06-04 11:30:00+00:00,2026-06-04 12:00:00+00:00,stop,-23.128427986859062,-1.1638037453120276,1.7745626955043978,2026-06-04 11:30:00+00:00,BEARISH,-6,0,6,30.851063829787233,7.446808510638298,6.382978723404255,-0.4023267035945577,-2.509901907908041,-9.790493301559867
PROSUSDT,1h_d4_e24,short,2026-06-03 17:00:00+00:00,2026-06-04 12:00:00+00:00,2026-06-04 16:00:00+00:00,stop,-19.881217411993592,-1.0605836171015457,0.6182856647615788,2026-06-04 12:00:00+00:00,NEUTRAL,-2,2,4,81.91489361702128,12.76595744680851,6.382978723404255,0.7934260908510571,-1.6000249938609823,-8.89267696888596
ASTERUSDT,1h_d3_e24,short,2026-06-04 04:00:00+00:00,2026-06-04 12:00:00+00:00,2026-06-05 06:00:00+00:00,target,45.29845349579345,1.9865725077942784,0.3061779164161169,2026-06-04 12:00:00+00:00,NEUTRAL,-2,2,4,81.91489361702128,12.76595744680851,6.382978723404255,0.7934260908510571,-1.6000249938609823,-8.89267696888596
PROSUSDT,1h_d3_e24,short,2026-06-03 18:00:00+00:00,2026-06-04 12:00:00+00:00,2026-06-04 16:00:00+00:00,stop,-19.90318682924801,-1.0605836171015457,0.6189688913200984,2026-06-04 12:00:00+00:00,NEUTRAL,-2,2,4,81.91489361702128,12.76595744680851,6.382978723404255,0.7934260908510571,-1.6000249938609823,-8.89267696888596
PROMUSDT,15m_d4_e24,long,2026-06-04 11:00:00+00:00,2026-06-04 12:15:00+00:00,2026-06-04 22:30:00+00:00,stop,-20.96141300343658,-1.0480706501718289,0.5256816022697761,2026-06-04 12:15:00+00:00,NEUTRAL,-2,2,4,84.04255319148936,14.893617021276595,6.382978723404255,0.7699823895977009,-1.146511542147094,-9.12061994609165
ROBOUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 13:00:00+00:00,2026-06-04 15:00:00+00:00,stop,-20.19778876373671,-1.031911937618516,0.3394244245135476,2026-06-04 13:00:00+00:00,NEUTRAL,2,4,2,93.61702127659575,64.8936170212766,9.574468085106384,2.329114111302455,0.5479994854973524,-6.702542216918572
PROMUSDT,1h_d3_e24,long,2026-06-04 10:00:00+00:00,2026-06-04 14:00:00+00:00,2026-06-04 21:00:00+00:00,stop,-20.18459684659325,-1.059687002126786,0.6213204798534671,2026-06-04 14:00:00+00:00,NEUTRAL,2,4,2,64.8936170212766,88.29787234042553,8.51063829787234,0.28971059713935876,2.440016877380513,-6.405846125767056
WIFUSDT,15m_d3_e24,long,2026-06-04 13:15:00+00:00,2026-06-04 14:15:00+00:00,2026-06-04 15:00:00+00:00,target,41.82708021516345,1.984042742303828,0.336406813946364,2026-06-04 14:15:00+00:00,NEUTRAL,2,4,2,88.29787234042553,96.80851063829788,9.574468085106384,0.9092470646288153,2.754527263905948,-6.386720877420821
SQDUSDT,15m_d3_e24,long,2026-06-04 13:15:00+00:00,2026-06-04 14:15:00+00:00,2026-06-04 20:00:00+00:00,stop,-19.50311709002701,-1.0427466922167146,0.4373013567428977,2026-06-04 14:15:00+00:00,NEUTRAL,2,4,2,88.29787234042553,96.80851063829788,9.574468085106384,0.9092470646288153,2.754527263905948,-6.386720877420821
GUNUSDT,15m_d3_e24,long,2026-06-04 13:15:00+00:00,2026-06-04 14:30:00+00:00,2026-06-04 17:15:00+00:00,stop,-24.65576813109841,-1.085213803466709,1.057388377075212,2026-06-04 14:30:00+00:00,NEUTRAL,2,4,2,90.42553191489363,89.36170212765957,9.574468085106384,1.1671248452335803,2.507358256190173,-5.810016978469723
AAVEUSDT,15m_d3_e24,long,2026-06-04 13:15:00+00:00,2026-06-04 14:30:00+00:00,2026-06-04 21:30:00+00:00,stop,-19.036023181939765,-1.0815860140494935,0.7842969533418773,2026-06-04 14:30:00+00:00,NEUTRAL,2,4,2,90.42553191489363,89.36170212765957,9.574468085106384,1.1671248452335803,2.507358256190173,-5.810016978469723
UAIUSDT,1h_d3_e24,short,2026-06-04 07:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-04 21:00:00+00:00,target,39.906936259626896,1.9953468129813448,0.0930637403731009,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
UAIUSDT,1h_d4_e24,short,2026-06-04 06:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-04 21:00:00+00:00,target,39.906936259626896,1.9953468129813448,0.0930637403731009,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
LTCUSDT,15m_d3_e24,short,2026-06-04 14:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-04 21:30:00+00:00,target,42.24319176683194,1.9688876980323613,0.6675255981537098,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
BEATUSDT,15m_d4_e24,short,2026-06-04 13:30:00+00:00,2026-06-04 15:00:00+00:00,2026-06-04 16:45:00+00:00,stop,-20.522531996832928,-1.0592443712149835,0.6248812569472889,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
ARKMUSDT,1h_d3_e24,short,2026-06-03 23:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-05 01:00:00+00:00,target,36.6010792073785,1.9941440666468817,0.1074814423267864,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
JASMYUSDT,1h_d3_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-05 05:00:00+00:00,target,42.0275533411235,1.9928860115940743,0.1500254030881736,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
ARKMUSDT,1h_d4_e24,short,2026-06-03 22:00:00+00:00,2026-06-04 15:00:00+00:00,2026-06-05 01:00:00+00:00,target,42.23834049740399,1.9941440666468817,0.1240356256281017,2026-06-04 15:00:00+00:00,NEUTRAL,-2,2,4,34.04255319148936,92.5531914893617,10.638297872340425,-0.11523805187569902,3.265781628657749,-6.504731886682458
OGNUSDT,15m_d3_e24,long,2026-06-04 13:15:00+00:00,2026-06-04 16:15:00+00:00,2026-06-04 17:30:00+00:00,stop,-23.88091349100543,-1.140676772873758,1.6076115627501113,2026-06-04 16:15:00+00:00,NEUTRAL,-2,2,4,21.27659574468085,90.42553191489363,12.76595744680851,-0.670105370040841,2.97944065202429,-4.8215024503684365
SUIUSDT,15m_d4_e24,short,2026-06-04 15:15:00+00:00,2026-06-04 16:45:00+00:00,2026-06-05 00:15:00+00:00,target,40.58564307875636,1.9857627536734148,0.2909853137119292,2026-06-04 16:45:00+00:00,NEUTRAL,-2,2,4,32.97872340425532,72.3404255319149,13.829787234042554,-0.29746192818650985,0.7292693859255905,-4.151559127313703
WAXPUSDT,1h_d3_e24,long,2026-06-04 12:00:00+00:00,2026-06-04 17:00:00+00:00,2026-06-05 02:00:00+00:00,stop,-21.42804034881936,-1.0379318934797883,0.4284814099858574,2026-06-04 17:00:00+00:00,NEUTRAL,-2,2,4,28.723404255319153,60.63829787234043,13.829787234042554,-0.5040451282585734,0.1824672067252342,-4.876401456295892
SUSDT,1h_d3_e24,long,2026-06-04 12:00:00+00:00,2026-06-04 17:00:00+00:00,2026-06-05 06:00:00+00:00,stop,-21.516044614683008,-1.017647693144603,0.2049292206721722,2026-06-04 17:00:00+00:00,NEUTRAL,-2,2,4,28.723404255319153,60.63829787234043,13.829787234042554,-0.5040451282585734,0.1824672067252342,-4.876401456295892
ETCUSDT,15m_d3_e24,short,2026-06-04 15:30:00+00:00,2026-06-04 17:00:00+00:00,2026-06-04 21:30:00+00:00,target,41.25872745926517,1.971543763180906,0.595507003882608,2026-06-04 17:00:00+00:00,NEUTRAL,-2,2,4,28.723404255319153,60.63829787234043,13.829787234042554,-0.5040451282585734,0.1824672067252342,-4.876401456295892
TRBUSDT,15m_d3_e24,short,2026-06-04 15:30:00+00:00,2026-06-04 17:00:00+00:00,2026-06-04 17:30:00+00:00,target,35.45965253643195,1.960796580231973,0.7089667828009301,2026-06-04 17:00:00+00:00,NEUTRAL,-2,2,4,28.723404255319153,60.63829787234043,13.829787234042554,-0.5040451282585734,0.1824672067252342,-4.876401456295892
SUSDT,1h_d4_e24,long,2026-06-04 11:00:00+00:00,2026-06-04 17:00:00+00:00,2026-06-05 06:00:00+00:00,stop,-20.35295386289206,-1.017647693144603,0.1938513815245032,2026-06-04 17:00:00+00:00,NEUTRAL,-2,2,4,28.723404255319153,60.63829787234043,13.829787234042554,-0.5040451282585734,0.1824672067252342,-4.876401456295892
UAIUSDT,15m_d3_e24,long,2026-06-04 14:15:00+00:00,2026-06-04 17:15:00+00:00,2026-06-04 21:30:00+00:00,stop,-25.92979739908937,-1.0403637680019102,0.5503430495374232,2026-06-04 17:15:00+00:00,NEUTRAL,2,4,2,63.829787234042556,77.6595744680851,14.893617021276595,0.23843457065763074,0.7367059989470071,-3.987867709492543
WIFUSDT,15m_d4_e24,long,2026-06-04 14:45:00+00:00,2026-06-04 17:30:00+00:00,2026-06-04 18:30:00+00:00,target,39.7532038377342,1.9689960337001984,0.6259570720303034,2026-06-04 17:30:00+00:00,NEUTRAL,-2,2,4,31.914893617021278,75.53191489361703,12.76595744680851,-0.16619476129812183,1.0077119981000249,-5.262183248058699
DRIFTUSDT,15m_d4_e24,short,2026-06-04 16:30:00+00:00,2026-06-04 17:45:00+00:00,2026-06-07 01:15:00+00:00,stop,-19.9671564995529,-1.0199628525737705,0.2118654415526492,2026-06-04 17:45:00+00:00,BEARISH,-6,0,6,14.893617021276595,31.914893617021278,10.638297872340425,-1.1219351259386556,-0.7138332938025294,-6.400897914558546
DRIFTUSDT,15m_d3_e24,short,2026-06-04 16:45:00+00:00,2026-06-04 17:45:00+00:00,2026-06-07 01:15:00+00:00,stop,-21.91269460067046,-1.0199628525737705,0.2325089562594129,2026-06-04 17:45:00+00:00,BEARISH,-6,0,6,14.893617021276595,31.914893617021278,10.638297872340425,-1.1219351259386556,-0.7138332938025294,-6.400897914558546
NILUSDT,15m_d3_e24,long,2026-06-04 16:30:00+00:00,2026-06-04 18:00:00+00:00,2026-06-04 20:00:00+00:00,stop,-25.525338151671004,-1.106383377870563,1.340091151903912,2026-06-04 18:00:00+00:00,BEARISH,-6,0,6,26.595744680851062,42.5531914893617,10.638297872340425,-0.25723745524289243,-0.13756628943326077,-5.5743056188850835
